timestamp,quality_setting,expected_bitrate,protocol,length,PC,src_port,dst_port,tcp_flags,seq_num,ack_num,src_ip,dst_ip,ttl,is_spotify_tls,tls_record_length,iat,second,throughput_kbps
1763327605.9636905,Normal,96,TLS,1514,1,51912,443,0x0010,1,1,192.168.174.137,35.186.224.24,64,True,,,1763327605,17.576
1763327605.9636955,Normal,96,TLS,683,1,51912,443,0x0018,1461,1,192.168.174.137,35.186.224.24,64,True,2084.0,5.0067901611328125e-06,1763327605,17.576
1763327606.0115907,Normal,96,TLS,266,1,443,51912,0x0018,1,2090,35.186.224.24,192.168.174.137,128,True,128.0,0.047895193099975586,1763327606,8.448
1763327606.0202425,Normal,96,TLS,118,1,51912,443,0x0018,2090,213,192.168.174.137,35.186.224.24,64,True,1.0,0.0086517333984375,1763327606,8.448
1763327606.0334122,Normal,96,TLS,672,1,443,51912,0x0018,213,2154,35.186.224.24,192.168.174.137,128,True,551.0,0.01316976547241211,1763327606,8.448
1763327610.1842809,Normal,96,TLS,139,1,48628,443,0x0018,1,1,192.168.174.137,35.186.224.26,64,True,80.0,4.150868654251099,1763327610,18.96
1763327610.184459,Normal,96,TLS,1514,1,48628,443,0x0010,86,1,192.168.174.137,35.186.224.26,64,True,34.0,0.0001780986785888672,1763327610,18.96
1763327610.1844645,Normal,96,TLS,219,1,48628,443,0x0018,3006,1,192.168.174.137,35.186.224.26,64,True,3041.0,5.4836273193359375e-06,1763327610,18.96
1763327610.198085,Normal,96,TLS,93,1,443,48628,0x0018,1,3171,35.186.224.26,192.168.174.137,128,True,34.0,0.013620615005493164,1763327610,18.96
1763327610.2504516,Normal,96,TLS,223,1,443,48628,0x0018,40,3171,35.186.224.26,192.168.174.137,128,True,81.0,0.05236649513244629,1763327610,18.96
1763327610.2509828,Normal,96,TLS,93,1,48628,443,0x0018,3171,209,192.168.174.137,35.186.224.26,64,True,34.0,0.0005311965942382812,1763327610,18.96
1763327610.2522676,Normal,96,TLS,89,1,48628,443,0x0018,3210,209,192.168.174.137,35.186.224.26,64,True,30.0,0.0012848377227783203,1763327610,18.96
1763327619.736769,Normal,96,TLS,82,1,34164,443,0x0018,1,1,192.168.174.137,35.186.224.41,64,True,23.0,9.484501361846924,1763327619,1.28
1763327619.7696655,Normal,96,TLS,78,1,443,34164,0x0018,1,29,35.186.224.41,192.168.174.137,128,True,19.0,0.03289651870727539,1763327619,1.28
1763327621.9993994,Normal,96,TLS,97,1,46728,443,0x0018,1,1,192.168.174.137,35.186.224.41,64,True,38.0,2.229733943939209,1763327621,0.776
1763327622.0321681,Normal,96,TLS,94,1,443,46728,0x0018,1,44,35.186.224.41,192.168.174.137,128,True,35.0,0.03276872634887695,1763327622,0.752
1763327624.4009733,Normal,96,TLS,78,1,443,47206,0x0019,1,1,2.17.112.205,192.168.174.137,128,True,19.0,2.368805170059204,1763327624,1.248
1763327624.4632385,Normal,96,TLS,78,1,443,43898,0x0018,1,1,2.17.112.149,192.168.174.137,128,True,19.0,0.06226515769958496,1763327624,1.248
1763327638.339485,Normal,96,TLS,1514,1,37448,443,0x0010,1,1,192.168.174.137,35.186.224.26,64,True,,13.876246452331543,1763327638,26.04
1763327638.3394938,Normal,96,TLS,685,1,37448,443,0x0018,1461,1,192.168.174.137,35.186.224.26,64,True,2086.0,8.821487426757812e-06,1763327638,26.04
1763327638.3858407,Normal,96,TLS,266,1,443,37448,0x0018,1,2092,35.186.224.26,192.168.174.137,128,True,128.0,0.04634690284729004,1763327638,26.04
1763327638.388278,Normal,96,TLS,118,1,37448,443,0x0018,2092,213,192.168.174.137,35.186.224.26,64,True,1.0,0.0024373531341552734,1763327638,26.04
1763327638.4007378,Normal,96,TLS,672,1,443,37448,0x0018,213,2156,35.186.224.26,192.168.174.137,128,True,551.0,0.012459754943847656,1763327638,26.04
1763327649.736502,Normal,96,TLS,82,1,34164,443,0x0018,29,25,192.168.174.137,35.186.224.41,64,True,23.0,11.335764169692993,1763327649,1.28
1763327649.7955754,Normal,96,TLS,78,1,443,34164,0x0018,25,57,35.186.224.41,192.168.174.137,128,True,19.0,0.059073448181152344,1763327649,1.28
1763327652.03374,Normal,96,TLS,97,1,46728,443,0x0018,44,41,192.168.174.137,35.186.224.41,64,True,38.0,2.2381646633148193,1763327652,1.528
1763327652.0669172,Normal,96,TLS,94,1,443,46728,0x0018,41,87,35.186.224.41,192.168.174.137,128,True,35.0,0.03317713737487793,1763327652,1.528
1763327658.7486446,Normal,96,TLS,138,1,55798,443,0x0018,2,1,192.168.174.137,35.186.224.24,64,True,79.0,6.681727409362793,1763327658,9.88
1763327658.748806,Normal,96,TLS,93,1,55798,443,0x0018,86,1,192.168.174.137,35.186.224.24,64,True,34.0,0.0001614093780517578,1763327658,9.88
1763327658.7490468,Normal,96,TLS,668,1,55798,443,0x0018,125,1,192.168.174.137,35.186.224.24,64,True,609.0,0.00024080276489257812,1763327658,9.88
1763327658.7734249,Normal,96,TLS,93,1,443,55798,0x0018,1,739,35.186.224.24,192.168.174.137,128,True,34.0,0.024378061294555664,1763327658,9.88
1763327658.9158962,Normal,96,TLS,150,1,443,55798,0x0018,40,739,35.186.224.24,192.168.174.137,128,True,91.0,0.1424713134765625,1763327658,9.88
