timestamp,quality_setting,expected_bitrate,protocol,length,PC,src_port,dst_port,tcp_flags,seq_num,ack_num,src_ip,dst_ip,ttl,is_spotify_tls,tls_record_length,iat,second,throughput_kbps
1763321206.7865014,Muy alta,320,TLS,539,1,57270,443,0x0018,1,1,192.168.174.137,199.232.34.248,64,True,480.0,,1763321206,9271.84
1763321206.8450718,Muy alta,320,TLS,1514,1,443,57270,0x0010,1,486,199.232.34.248,192.168.174.137,128,True,702.0,0.05857038497924805,1763321206,9271.84
1763321206.8451877,Muy alta,320,TLS,1514,1,443,57270,0x0010,16061,486,199.232.34.248,192.168.174.137,128,True,15692.0,0.00011587142944335938,1763321206,9271.84
1763321206.8452787,Muy alta,320,TLS,1514,1,443,57270,0x0010,32121,486,199.232.34.248,192.168.174.137,128,True,16401.0,9.107589721679688e-05,1763321206,9271.84
1763321206.8453798,Muy alta,320,TLS,1514,1,443,57270,0x0010,48445,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001010894775390625,1763321206,9271.84
1763321206.8468354,Muy alta,320,TLS,1514,1,443,57270,0x0010,64240,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.001455545425415039,1763321206,9271.84
1763321206.8468883,Muy alta,320,TLS,323,1,443,57270,0x0018,81760,486,199.232.34.248,192.168.174.137,128,True,16401.0,5.2928924560546875e-05,1763321206,9271.84
1763321206.8471246,Muy alta,320,TLS,1514,1,443,57270,0x0010,82029,486,199.232.34.248,192.168.174.137,128,True,,0.00023627281188964844,1763321206,9271.84
1763321206.8471415,Muy alta,320,TLS,1514,1,443,57270,0x0010,98089,486,199.232.34.248,192.168.174.137,128,True,16401.0,1.6927719116210938e-05,1763321206,9271.84
1763321206.8471706,Muy alta,320,TLS,1514,1,443,57270,0x0010,114149,486,199.232.34.248,192.168.174.137,128,True,16401.0,2.9087066650390625e-05,1763321206,9271.84
1763321206.849407,Muy alta,320,TLS,1514,1,443,57270,0x0010,129939,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0022363662719726562,1763321206,9271.84
1763321206.8494291,Muy alta,320,TLS,1514,1,443,57270,0x0010,144539,486,199.232.34.248,192.168.174.137,128,True,13755.0,2.2172927856445312e-05,1763321206,9271.84
1763321206.8494568,Muy alta,320,TLS,1514,1,443,57270,0x0010,160599,486,199.232.34.248,192.168.174.137,128,True,16401.0,2.765655517578125e-05,1763321206,9271.84
1763321206.849496,Muy alta,320,TLS,1514,1,443,57270,0x0010,176659,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.910064697265625e-05,1763321206,9271.84
1763321206.8505492,Muy alta,320,TLS,1514,1,443,57270,0x0010,194178,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0010533332824707031,1763321206,9271.84
1763321206.8506353,Muy alta,320,TLS,1514,1,443,57270,0x0010,210238,486,199.232.34.248,192.168.174.137,128,True,16401.0,8.606910705566406e-05,1763321206,9271.84
1763321206.850669,Muy alta,320,TLS,1514,1,443,57270,0x0010,226298,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.361701965332031e-05,1763321206,9271.84
1763321206.8507245,Muy alta,320,TLS,1514,1,443,57270,0x0010,242358,486,199.232.34.248,192.168.174.137,128,True,16401.0,5.555152893066406e-05,1763321206,9271.84
1763321206.8508916,Muy alta,320,TLS,1514,1,443,57270,0x0018,258417,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001671314239501953,1763321206,9271.84
1763321206.8517692,Muy alta,320,TLS,1514,1,443,57270,0x0010,275937,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0008776187896728516,1763321206,9271.84
1763321206.8518152,Muy alta,320,TLS,1514,1,443,57270,0x0010,291997,486,199.232.34.248,192.168.174.137,128,True,16401.0,4.601478576660156e-05,1763321206,9271.84
1763321206.851872,Muy alta,320,TLS,1514,1,443,57270,0x0010,308057,486,199.232.34.248,192.168.174.137,128,True,16401.0,5.6743621826171875e-05,1763321206,9271.84
1763321206.8519845,Muy alta,320,TLS,1514,1,443,57270,0x0010,324135,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001125335693359375,1763321206,9271.84
1763321206.8540556,Muy alta,320,TLS,1514,1,443,57270,0x0010,341567,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0020711421966552734,1763321206,9271.84
1763321206.8540862,Muy alta,320,TLS,1514,1,443,57270,0x0010,357627,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.0517578125e-05,1763321206,9271.84
1763321206.8541203,Muy alta,320,TLS,1514,1,443,57270,0x0010,373687,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.409385681152344e-05,1763321206,9271.84
1763321206.8541632,Muy alta,320,TLS,1514,1,443,57270,0x0010,391079,486,199.232.34.248,192.168.174.137,128,True,16401.0,4.291534423828125e-05,1763321206,9271.84
1763321206.857552,Muy alta,320,TLS,1514,1,443,57270,0x0010,407266,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0033888816833496094,1763321206,9271.84
1763321206.8576224,Muy alta,320,TLS,1514,1,443,57270,0x0010,423326,486,199.232.34.248,192.168.174.137,128,True,16401.0,7.033348083496094e-05,1763321206,9271.84
1763321206.857657,Muy alta,320,TLS,1514,1,443,57270,0x0010,439386,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.457069396972656e-05,1763321206,9271.84
1763321206.857698,Muy alta,320,TLS,1514,1,443,57270,0x0010,455446,486,199.232.34.248,192.168.174.137,128,True,16401.0,4.100799560546875e-05,1763321206,9271.84
1763321206.8578684,Muy alta,320,TLS,1514,1,443,57270,0x0010,472965,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0001704692840576172,1763321206,9271.84
1763321206.8579044,Muy alta,320,TLS,1514,1,443,57270,0x0010,489025,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.600120544433594e-05,1763321206,9271.84
1763321206.858203,Muy alta,320,TLS,1514,1,443,57270,0x0010,505085,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.00029850006103515625,1763321206,9271.84
1763321206.8582678,Muy alta,320,TLS,1514,1,443,57270,0x0010,521145,486,199.232.34.248,192.168.174.137,128,True,16401.0,6.4849853515625e-05,1763321206,9271.84
1763321206.8582783,Muy alta,320,TLS,1514,1,443,57270,0x0010,538664,486,199.232.34.248,192.168.174.137,128,True,16401.0,1.049041748046875e-05,1763321206,9271.84
1763321206.8583386,Muy alta,320,TLS,1514,1,443,57270,0x0010,554724,486,199.232.34.248,192.168.174.137,128,True,16401.0,6.031990051269531e-05,1763321206,9271.84
1763321206.858559,Muy alta,320,TLS,1514,1,443,57270,0x0010,570784,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.00022029876708984375,1763321206,9271.84
1763321206.8605182,Muy alta,320,TLS,1514,1,443,57270,0x0010,587631,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0019593238830566406,1763321206,9271.84
1763321206.86057,Muy alta,320,TLS,1514,1,443,57270,0x0010,603691,486,199.232.34.248,192.168.174.137,128,True,16401.0,5.173683166503906e-05,1763321206,9271.84
1763321206.8606243,Muy alta,320,TLS,1514,1,443,57270,0x0010,619751,486,199.232.34.248,192.168.174.137,128,True,16401.0,5.435943603515625e-05,1763321206,9271.84
1763321206.8606877,Muy alta,320,TLS,1514,1,443,57270,0x0010,637143,486,199.232.34.248,192.168.174.137,128,True,16401.0,6.341934204101562e-05,1763321206,9271.84
1763321206.8628843,Muy alta,320,TLS,1514,1,443,57270,0x0010,653330,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0021965503692626953,1763321206,9271.84
1763321206.8629677,Muy alta,320,TLS,1514,1,443,57270,0x0010,669390,486,199.232.34.248,192.168.174.137,128,True,16401.0,8.344650268554688e-05,1763321206,9271.84
1763321206.8630068,Muy alta,320,TLS,1514,1,443,57270,0x0010,685450,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.910064697265625e-05,1763321206,9271.84
1763321206.8630729,Muy alta,320,TLS,1514,1,443,57270,0x0010,702687,486,199.232.34.248,192.168.174.137,128,True,16401.0,6.604194641113281e-05,1763321206,9271.84
1763321206.863461,Muy alta,320,TLS,1514,1,443,57270,0x0010,719029,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.00038814544677734375,1763321206,9271.84
1763321206.8635154,Muy alta,320,TLS,1514,1,443,57270,0x0010,735089,486,199.232.34.248,192.168.174.137,128,True,16401.0,5.435943603515625e-05,1763321206,9271.84
1763321206.8635468,Muy alta,320,TLS,1514,1,443,57270,0x0010,751149,486,199.232.34.248,192.168.174.137,128,True,16401.0,3.147125244140625e-05,1763321206,9271.84
1763321206.8635921,Muy alta,320,TLS,1514,1,443,57270,0x0010,767209,486,199.232.34.248,192.168.174.137,128,True,16401.0,4.5299530029296875e-05,1763321206,9271.84
1763321206.8650594,Muy alta,320,TLS,1514,1,443,57270,0x0010,784203,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0014672279357910156,1763321206,9271.84
1763321206.8660183,Muy alta,320,TLS,1514,1,443,57270,0x0010,800788,486,199.232.34.248,192.168.174.137,128,True,16401.0,0.0009589195251464844,1763321206,9271.84
