timestamp,quality_setting,expected_bitrate,protocol,length,PC,src_port,dst_port,tcp_flags,seq_num,ack_num,src_ip,dst_ip,ttl,is_spotify_tls,tls_record_length,iat,second,throughput_kbps
1763327995.3336055,Normal,96,TLS,1514,1,46078,443,0x0010,1,1,192.168.174.137,35.186.224.26,64,True,,,1763327995,26.296
1763327995.3336258,Normal,96,TLS,717,1,46078,443,0x0018,1461,1,192.168.174.137,35.186.224.26,64,True,2118.0,2.0265579223632812e-05,1763327995,26.296
1763327995.3847175,Normal,96,TLS,266,1,443,46078,0x0018,1,2124,35.186.224.26,192.168.174.137,128,True,128.0,0.051091670989990234,1763327995,26.296
1763327995.3866777,Normal,96,TLS,118,1,46078,443,0x0018,2124,213,192.168.174.137,35.186.224.26,64,True,1.0,0.001960277557373047,1763327995,26.296
1763327995.3993962,Normal,96,TLS,672,1,443,46078,0x0018,213,2188,35.186.224.26,192.168.174.137,128,True,551.0,0.012718439102172852,1763327995,26.296
1763328009.7368104,Normal,96,TLS,82,1,34164,443,0x0018,1,1,192.168.174.137,35.186.224.41,64,True,23.0,14.337414264678955,1763328009,1.28
1763328009.770645,Normal,96,TLS,78,1,443,34164,0x0018,1,29,35.186.224.41,192.168.174.137,128,True,19.0,0.03383445739746094,1763328009,1.28
1763328012.4850235,Normal,96,TLS,97,1,46728,443,0x0018,1,1,192.168.174.137,35.186.224.41,64,True,38.0,2.714378595352173,1763328012,1.528
1763328012.5222766,Normal,96,TLS,94,1,443,46728,0x0018,1,44,35.186.224.41,192.168.174.137,128,True,35.0,0.03725314140319824,1763328012,1.528
1763328018.74693,Normal,96,TLS,138,1,55798,443,0x0018,2,1,192.168.174.137,35.186.224.24,64,True,79.0,6.224653244018555,1763328018,10.368
1763328018.747614,Normal,96,TLS,93,1,55798,443,0x0018,86,1,192.168.174.137,35.186.224.24,64,True,34.0,0.0006840229034423828,1763328018,10.368
1763328018.7476847,Normal,96,TLS,739,1,55798,443,0x0018,125,1,192.168.174.137,35.186.224.24,64,True,680.0,7.081031799316406e-05,1763328018,10.368
1763328018.77271,Normal,96,TLS,93,1,443,55798,0x0018,1,810,35.186.224.24,192.168.174.137,128,True,34.0,0.025025367736816406,1763328018,10.368
1763328018.817116,Normal,96,TLS,140,1,443,55798,0x0018,40,810,35.186.224.24,192.168.174.137,128,True,81.0,0.04440593719482422,1763328018,10.368
1763328018.8186834,Normal,96,TLS,93,1,55798,443,0x0018,810,126,192.168.174.137,35.186.224.24,64,True,34.0,0.0015673637390136719,1763328018,10.368
1763328039.736274,Normal,96,TLS,82,1,34164,443,0x0018,29,25,192.168.174.137,35.186.224.41,64,True,23.0,20.917590618133545,1763328039,1.28
1763328039.7691004,Normal,96,TLS,78,1,443,34164,0x0018,25,57,35.186.224.41,192.168.174.137,128,True,19.0,0.03282642364501953,1763328039,1.28
1763328042.5275624,Normal,96,TLS,97,1,46728,443,0x0018,44,41,192.168.174.137,35.186.224.41,64,True,38.0,2.7584619522094727,1763328042,1.528
1763328042.5650163,Normal,96,TLS,94,1,443,46728,0x0018,41,87,35.186.224.41,192.168.174.137,128,True,35.0,0.03745388984680176,1763328042,1.528
1763328069.7361257,Normal,96,TLS,82,1,34164,443,0x0018,57,49,192.168.174.137,35.186.224.41,64,True,23.0,27.171109437942505,1763328069,1.28
1763328069.7763066,Normal,96,TLS,78,1,443,34164,0x0018,49,85,35.186.224.41,192.168.174.137,128,True,19.0,0.04018092155456543,1763328069,1.28
1763328072.5663347,Normal,96,TLS,97,1,46728,443,0x0018,87,81,192.168.174.137,35.186.224.41,64,True,38.0,2.7900280952453613,1763328072,1.528
1763328072.598892,Normal,96,TLS,94,1,443,46728,0x0018,81,130,35.186.224.41,192.168.174.137,128,True,35.0,0.03255724906921387,1763328072,1.528
1763328099.7371526,Normal,96,TLS,82,1,34164,443,0x0018,85,73,192.168.174.137,35.186.224.41,64,True,23.0,27.13826060295105,1763328099,1.28
1763328099.7704253,Normal,96,TLS,78,1,443,34164,0x0018,73,113,35.186.224.41,192.168.174.137,128,True,19.0,0.033272743225097656,1763328099,1.28
1763328102.6003149,Normal,96,TLS,97,1,46728,443,0x0018,130,121,192.168.174.137,35.186.224.41,64,True,38.0,2.8298895359039307,1763328102,1.528
1763328102.6338236,Normal,96,TLS,94,1,443,46728,0x0018,121,173,35.186.224.41,192.168.174.137,128,True,35.0,0.0335087776184082,1763328102,1.528
1763328110.6178458,Normal,96,TLS,139,1,48628,443,0x0018,2,1,192.168.174.137,35.186.224.26,64,True,80.0,7.98402214050293,1763328110,17.392
1763328110.617975,Normal,96,TLS,93,1,48628,443,0x0018,87,1,192.168.174.137,35.186.224.26,64,True,34.0,0.00012922286987304688,1763328110,17.392
1763328110.6181397,Normal,96,TLS,1461,1,48628,443,0x0018,126,1,192.168.174.137,35.186.224.26,64,True,1402.0,0.0001647472381591797,1763328110,17.392
1763328110.6332173,Normal,96,TLS,93,1,443,48628,0x0018,1,1533,35.186.224.26,192.168.174.137,128,True,34.0,0.015077590942382812,1763328110,17.392
1763328110.6751742,Normal,96,TLS,206,1,443,48628,0x0018,40,1533,35.186.224.26,192.168.174.137,128,True,64.0,0.04195690155029297,1763328110,17.392
1763328110.6759932,Normal,96,TLS,93,1,48628,443,0x0018,1533,192,192.168.174.137,35.186.224.26,64,True,34.0,0.0008189678192138672,1763328110,17.392
1763328110.6794713,Normal,96,TLS,89,1,48628,443,0x0018,1572,192,192.168.174.137,35.186.224.26,64,True,30.0,0.0034780502319335938,1763328110,17.392
1763328119.8746939,Normal,96,TLS,129,1,443,36332,0x0019,1,2,199.232.34.250,192.168.174.137,128,True,46.0,9.195222616195679,1763328119,1.032
1763328129.7360022,Normal,96,TLS,82,1,34164,443,0x0018,113,97,192.168.174.137,35.186.224.41,64,True,23.0,9.861308336257935,1763328129,1.28
1763328129.7903576,Normal,96,TLS,78,1,443,34164,0x0018,97,141,35.186.224.41,192.168.174.137,128,True,19.0,0.05435538291931152,1763328129,1.28
1763328132.635313,Normal,96,TLS,97,1,46728,443,0x0018,173,161,192.168.174.137,35.186.224.41,64,True,38.0,2.8449554443359375,1763328132,1.528
1763328132.6719196,Normal,96,TLS,94,1,443,46728,0x0018,161,216,35.186.224.41,192.168.174.137,128,True,35.0,0.036606550216674805,1763328132,1.528
1763328138.7721179,Normal,96,TLS,138,1,55798,443,0x0018,849,126,192.168.174.137,35.186.224.24,64,True,79.0,6.100198268890381,1763328138,9.776
1763328138.772244,Normal,96,TLS,748,1,55798,443,0x0018,933,126,192.168.174.137,35.186.224.24,64,True,34.0,0.00012612342834472656,1763328138,9.776
1763328138.8068902,Normal,96,TLS,93,1,443,55798,0x0018,126,1627,35.186.224.24,192.168.174.137,128,True,34.0,0.03464627265930176,1763328138,9.776
1763328138.8604066,Normal,96,TLS,150,1,443,55798,0x0018,165,1627,35.186.224.24,192.168.174.137,128,True,91.0,0.053516387939453125,1763328138,9.776
1763328138.8629172,Normal,96,TLS,93,1,55798,443,0x0018,1627,261,192.168.174.137,35.186.224.24,64,True,34.0,0.002510547637939453,1763328138,9.776
1763328144.566,Normal,96,TLS,1514,1,443,34164,0x0010,121,141,35.186.224.41,192.168.174.137,128,True,1407.0,5.703082799911499,1763328144,31.32
1763328144.5660005,Normal,96,TLS,1514,1,443,34164,0x0010,1581,141,35.186.224.41,192.168.174.137,128,True,1403.0,4.76837158203125e-07,1763328144,31.32
1763328144.5660007,Normal,96,TLS,887,1,443,34164,0x0018,3041,141,35.186.224.41,192.168.174.137,128,True,928.0,2.384185791015625e-07,1763328144,31.32
1763328159.7377763,Normal,96,TLS,82,1,34164,443,0x0018,141,3874,192.168.174.137,35.186.224.41,64,True,23.0,15.171775579452515,1763328159,1.28
1763328159.780631,Normal,96,TLS,78,1,443,34164,0x0018,3874,169,35.186.224.41,192.168.174.137,128,True,19.0,0.04285478591918945,1763328159,1.28
1763328162.68253,Normal,96,TLS,97,1,46728,443,0x0018,216,201,192.168.174.137,35.186.224.41,64,True,38.0,2.9018988609313965,1763328162,1.528
1763328162.7155042,Normal,96,TLS,94,1,443,46728,0x0018,201,259,35.186.224.41,192.168.174.137,128,True,35.0,0.0329742431640625,1763328162,1.528
1763328189.736171,Normal,96,TLS,82,1,34164,443,0x0018,169,3898,192.168.174.137,35.186.224.41,64,True,23.0,27.02066683769226,1763328189,1.28
1763328189.7800717,Normal,96,TLS,78,1,443,34164,0x0018,3898,197,35.186.224.41,192.168.174.137,128,True,19.0,0.04390072822570801,1763328189,1.28
