timestamp,quality_setting,expected_bitrate,protocol,length,PC,src_port,dst_port,tcp_flags,seq_num,ack_num,src_ip,dst_ip,ttl,is_spotify_tls,tls_record_length,iat,second,throughput_kbps
1763321621.3143601,Sin pérdida,,TLS,217,1,40236,443,0x0018,1,1,192.168.174.137,151.101.134.250,64,True,158.0,,1763321621,34289.64
1763321621.3378787,Sin pérdida,,TLS,1514,1,443,40236,0x0010,1,164,151.101.134.250,192.168.174.137,128,True,299.0,0.02351856231689453,1763321621,34289.64
1763321621.3379595,Sin pérdida,,TLS,1514,1,443,40236,0x0010,16061,164,151.101.134.250,192.168.174.137,128,True,16401.0,8.082389831542969e-05,1763321621,34289.64
1763321621.338005,Sin pérdida,,TLS,1514,1,443,40236,0x0010,32121,164,151.101.134.250,192.168.174.137,128,True,16401.0,4.553794860839844e-05,1763321621,34289.64
1763321621.3380623,Sin pérdida,,TLS,1514,1,443,40236,0x0010,48361,164,151.101.134.250,192.168.174.137,128,True,16401.0,5.7220458984375e-05,1763321621,34289.64
1763321621.3381014,Sin pérdida,,TLS,570,1,443,40236,0x0018,62961,164,151.101.134.250,192.168.174.137,128,True,13949.0,3.910064697265625e-05,1763321621,34289.64
1763321621.338369,Sin pérdida,,TLS,817,1,443,40236,0x0018,63477,164,151.101.134.250,192.168.174.137,128,True,,0.0002675056457519531,1763321621,34289.64
1763321621.3388085,Sin pérdida,,TLS,1514,1,443,40236,0x0010,78840,164,151.101.134.250,192.168.174.137,128,True,16401.0,0.00043964385986328125,1763321621,34289.64
1763321621.3388493,Sin pérdida,,TLS,1514,1,443,40236,0x0010,94900,164,151.101.134.250,192.168.174.137,128,True,16401.0,4.076957702636719e-05,1763321621,34289.64
1763321621.3389022,Sin pérdida,,TLS,1514,1,443,40236,0x0010,112420,164,151.101.134.250,192.168.174.137,128,True,16401.0,5.2928924560546875e-05,1763321621,34289.64
1763321621.3389397,Sin pérdida,,TLS,1514,1,443,40236,0x0010,125560,164,151.101.134.250,192.168.174.137,128,True,13528.0,3.743171691894531e-05,1763321621,34289.64
1763321621.3404605,Sin pérdida,,TLS,1514,1,443,40236,0x0010,141619,164,151.101.134.250,192.168.174.137,128,True,16401.0,0.0015208721160888672,1763321621,34289.64
1763321621.3408875,Sin pérdida,,TLS,1514,1,443,40236,0x0010,158299,164,151.101.134.250,192.168.174.137,128,True,16401.0,0.00042700767517089844,1763321621,34289.64
1763321621.3409464,Sin pérdida,,TLS,1514,1,443,40236,0x0010,174359,164,151.101.134.250,192.168.174.137,128,True,16401.0,5.888938903808594e-05,1763321621,34289.64
1763321621.3409827,Sin pérdida,,TLS,1514,1,443,40236,0x0010,188959,164,151.101.134.250,192.168.174.137,128,True,13537.0,3.62396240234375e-05,1763321621,34289.64
1763321621.3410475,Sin pérdida,,TLS,1514,1,443,40236,0x0010,205047,164,151.101.134.250,192.168.174.137,128,True,16401.0,6.4849853515625e-05,1763321621,34289.64
1763321621.3411698,Sin pérdida,,TLS,1514,1,443,40236,0x0018,221078,164,151.101.134.250,192.168.174.137,128,True,16401.0,0.00012230873107910156,1763321621,34289.64
1763321621.341651,Sin pérdida,,TLS,89,1,40236,443,0x0018,164,222538,192.168.174.137,151.101.134.250,64,True,30.0,0.0004811286926269531,1763321621,34289.64
1763321621.3419511,Sin pérdida,,TLS,1514,1,443,40236,0x0010,237138,164,151.101.134.250,192.168.174.137,128,True,16401.0,0.0003001689910888672,1763321621,34289.64
1763321621.3419924,Sin pérdida,,TLS,1514,1,443,40236,0x0010,253198,164,151.101.134.250,192.168.174.137,128,True,16401.0,4.124641418457031e-05,1763321621,34289.64
1763321621.3419924,Sin pérdida,,TLS,1514,1,443,40236,0x0010,254658,164,151.101.134.250,192.168.174.137,128,True,53.0,0.0,1763321621,34289.64
1763321621.3420382,Sin pérdida,,TLS,1514,1,443,40236,0x0010,270718,164,151.101.134.250,192.168.174.137,128,True,16401.0,4.57763671875e-05,1763321621,34289.64
1763321621.3433058,Sin pérdida,,TLS,1514,1,443,40236,0x0010,286777,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.0012676715850830078,1763321621,34289.64
1763321621.343399,Sin pérdida,,TLS,1514,1,443,40236,0x0010,302837,199,151.101.134.250,192.168.174.137,128,True,16401.0,9.322166442871094e-05,1763321621,34289.64
1763321621.3434527,Sin pérdida,,TLS,1514,1,443,40236,0x0010,318897,199,151.101.134.250,192.168.174.137,128,True,16401.0,5.364418029785156e-05,1763321621,34289.64
1763321621.3434527,Sin pérdida,,TLS,1514,1,443,40236,0x0010,320357,199,151.101.134.250,192.168.174.137,128,True,53.0,0.0,1763321621,34289.64
1763321621.343521,Sin pérdida,,TLS,1492,1,443,40236,0x0018,336417,199,151.101.134.250,192.168.174.137,128,True,16401.0,6.842613220214844e-05,1763321621,34289.64
1763321621.3461828,Sin pérdida,,TLS,1514,1,443,40236,0x0010,352455,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.0026617050170898438,1763321621,34289.64
1763321621.3462422,Sin pérdida,,TLS,1514,1,443,40236,0x0010,368515,199,151.101.134.250,192.168.174.137,128,True,16401.0,5.936622619628906e-05,1763321621,34289.64
1763321621.3463254,Sin pérdida,,TLS,1514,1,443,40236,0x0010,385907,199,151.101.134.250,192.168.174.137,128,True,16401.0,8.320808410644531e-05,1763321621,34289.64
1763321621.346389,Sin pérdida,,TLS,1514,1,443,40236,0x0010,402094,199,151.101.134.250,192.168.174.137,128,True,16401.0,6.365776062011719e-05,1763321621,34289.64
1763321621.3476589,Sin pérdida,,TLS,1514,1,443,40236,0x0010,418154,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.0012698173522949219,1763321621,34289.64
1763321621.3476968,Sin pérdida,,TLS,1514,1,443,40236,0x0010,434214,199,151.101.134.250,192.168.174.137,128,True,16401.0,3.790855407714844e-05,1763321621,34289.64
1763321621.3477123,Sin pérdida,,TLS,1514,1,443,40236,0x0010,450274,199,151.101.134.250,192.168.174.137,128,True,16401.0,1.5497207641601562e-05,1763321621,34289.64
1763321621.3477454,Sin pérdida,,TLS,1514,1,443,40236,0x0010,451734,199,151.101.134.250,192.168.174.137,128,True,53.0,3.314018249511719e-05,1763321621,34289.64
1763321621.3477716,Sin pérdida,,TLS,1513,1,443,40236,0x0018,467794,199,151.101.134.250,192.168.174.137,128,True,16401.0,2.6226043701171875e-05,1763321621,34289.64
1763321621.3483448,Sin pérdida,,TLS,1514,1,443,40236,0x0010,483853,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.0005731582641601562,1763321621,34289.64
1763321621.348385,Sin pérdida,,TLS,1514,1,443,40236,0x0010,499913,199,151.101.134.250,192.168.174.137,128,True,16401.0,4.029273986816406e-05,1763321621,34289.64
1763321621.3484037,Sin pérdida,,TLS,1514,1,443,40236,0x0010,505753,199,151.101.134.250,192.168.174.137,128,True,5953.0,1.8596649169921875e-05,1763321621,34289.64
1763321621.3484442,Sin pérdida,,TLS,1514,1,443,40236,0x0010,523273,199,151.101.134.250,192.168.174.137,128,True,16401.0,4.0531158447265625e-05,1763321621,34289.64
1763321621.355118,Sin pérdida,,TLS,1514,1,443,40236,0x0010,539332,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.0066738128662109375,1763321621,34289.64
1763321621.3551753,Sin pérdida,,TLS,1514,1,443,40236,0x0010,551012,199,151.101.134.250,192.168.174.137,128,True,11556.0,5.7220458984375e-05,1763321621,34289.64
1763321621.3552105,Sin pérdida,,TLS,1514,1,443,40236,0x0010,567072,199,151.101.134.250,192.168.174.137,128,True,16401.0,3.528594970703125e-05,1763321621,34289.64
1763321621.3552568,Sin pérdida,,TLS,1514,1,443,40236,0x0010,583132,199,151.101.134.250,192.168.174.137,128,True,16401.0,4.6253204345703125e-05,1763321621,34289.64
1763321621.3552883,Sin pérdida,,TLS,1513,1,443,40236,0x0018,599192,199,151.101.134.250,192.168.174.137,128,True,16401.0,3.147125244140625e-05,1763321621,34289.64
1763321621.355828,Sin pérdida,,TLS,1514,1,443,40236,0x0010,616711,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.0005397796630859375,1763321621,34289.64
1763321621.3558717,Sin pérdida,,TLS,1514,1,443,40236,0x0010,632771,199,151.101.134.250,192.168.174.137,128,True,16401.0,4.363059997558594e-05,1763321621,34289.64
1763321621.35591,Sin pérdida,,TLS,1514,1,443,40236,0x0010,648831,199,151.101.134.250,192.168.174.137,128,True,16401.0,3.838539123535156e-05,1763321621,34289.64
1763321621.3564126,Sin pérdida,,TLS,1514,1,443,40236,0x0010,664890,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.0005025863647460938,1763321621,34289.64
1763321621.356493,Sin pérdida,,TLS,1514,1,443,40236,0x0010,682410,199,151.101.134.250,192.168.174.137,128,True,16401.0,8.034706115722656e-05,1763321621,34289.64
1763321621.3565261,Sin pérdida,,TLS,1514,1,443,40236,0x0010,698470,199,151.101.134.250,192.168.174.137,128,True,16401.0,3.314018249511719e-05,1763321621,34289.64
1763321621.356572,Sin pérdida,,TLS,1514,1,443,40236,0x0010,714530,199,151.101.134.250,192.168.174.137,128,True,16401.0,4.57763671875e-05,1763321621,34289.64
1763321621.3566878,Sin pérdida,,TLS,1514,1,443,40236,0x0018,730589,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.00011587142944335938,1763321621,34289.64
1763321621.3624053,Sin pérdida,,TLS,1514,1,443,40236,0x0010,748109,199,151.101.134.250,192.168.174.137,128,True,16401.0,0.00571751594543457,1763321621,34289.64
