timestamp,quality_setting,expected_bitrate,protocol,length,PC,src_port,dst_port,tcp_flags,seq_num,ack_num,src_ip,dst_ip,ttl,is_spotify_tls,tls_record_length,iat,second,throughput_kbps
1763319825.3905723,Alta,160,TLS,97,1,43786,443,0x0018,1,1,192.168.174.137,35.186.224.41,64,True,38.0,,1763319825,1.528
1763319825.4390662,Alta,160,TLS,94,1,443,43786,0x0018,1,44,35.186.224.41,192.168.174.137,128,True,35.0,0.04849386215209961,1763319825,1.528
1763319827.96596,Alta,160,TLS,539,1,42852,443,0x0018,1,1,192.168.174.137,151.101.134.248,64,True,480.0,2.5268938541412354,1763319827,4.312
1763319828.0050201,Alta,160,TLS,759,1,443,42852,0x0018,1,486,151.101.134.248,192.168.174.137,128,True,700.0,0.039060115814208984,1763319828,6472.864
1763319828.0102108,Alta,160,TLS,1514,1,443,42852,0x0010,706,486,151.101.134.248,192.168.174.137,128,True,,0.005190610885620117,1763319828,6472.864
1763319828.0103862,Alta,160,TLS,1514,1,443,42852,0x0010,16766,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.00017547607421875,1763319828,6472.864
1763319828.0104945,Alta,160,TLS,1514,1,443,42852,0x0010,32826,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.00010824203491210938,1763319828,6472.864
1763319828.0108526,Alta,160,TLS,1514,1,443,42852,0x0010,48886,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.0003581047058105469,1763319828,6472.864
1763319828.0108745,Alta,160,TLS,1514,1,443,42852,0x0010,64945,486,151.101.134.248,192.168.174.137,128,True,16401.0,2.193450927734375e-05,1763319828,6472.864
1763319828.010934,Alta,160,TLS,1514,1,443,42852,0x0010,82465,486,151.101.134.248,192.168.174.137,128,True,16401.0,5.9604644775390625e-05,1763319828,6472.864
1763319828.0110056,Alta,160,TLS,1514,1,443,42852,0x0010,98525,486,151.101.134.248,192.168.174.137,128,True,16401.0,7.152557373046875e-05,1763319828,6472.864
1763319828.0116026,Alta,160,TLS,1514,1,443,42852,0x0010,114585,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.0005970001220703125,1763319828,6472.864
1763319828.0116472,Alta,160,TLS,1514,1,443,42852,0x0010,130645,486,151.101.134.248,192.168.174.137,128,True,16401.0,4.458427429199219e-05,1763319828,6472.864
1763319828.0117095,Alta,160,TLS,1514,1,443,42852,0x0010,148165,486,151.101.134.248,192.168.174.137,128,True,16401.0,6.222724914550781e-05,1763319828,6472.864
1763319828.011756,Alta,160,TLS,1514,1,443,42852,0x0018,164224,486,151.101.134.248,192.168.174.137,128,True,16401.0,4.649162292480469e-05,1763319828,6472.864
1763319828.0122685,Alta,160,TLS,1514,1,443,42852,0x0010,180284,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.0005125999450683594,1763319828,6472.864
1763319828.0123298,Alta,160,TLS,1514,1,443,42852,0x0010,196344,486,151.101.134.248,192.168.174.137,128,True,16401.0,6.127357482910156e-05,1763319828,6472.864
1763319828.0123873,Alta,160,TLS,1514,1,443,42852,0x0010,213864,486,151.101.134.248,192.168.174.137,128,True,16401.0,5.745887756347656e-05,1763319828,6472.864
1763319828.0130124,Alta,160,TLS,1514,1,443,42852,0x0010,229923,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.0006251335144042969,1763319828,6472.864
1763319828.0131357,Alta,160,TLS,1514,1,443,42852,0x0010,245983,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.0001232624053955078,1763319828,6472.864
1763319828.013191,Alta,160,TLS,1514,1,443,42852,0x0010,262043,486,151.101.134.248,192.168.174.137,128,True,16401.0,5.53131103515625e-05,1763319828,6472.864
1763319828.0132449,Alta,160,TLS,1514,1,443,42852,0x0010,279563,486,151.101.134.248,192.168.174.137,128,True,16401.0,5.3882598876953125e-05,1763319828,6472.864
1763319828.0133033,Alta,160,TLS,1514,1,443,42852,0x0018,295622,486,151.101.134.248,192.168.174.137,128,True,16401.0,5.841255187988281e-05,1763319828,6472.864
1763319828.0136547,Alta,160,TLS,1514,1,443,42852,0x0010,311682,486,151.101.134.248,192.168.174.137,128,True,16401.0,0.0003514289855957031,1763319828,6472.864
1763319828.013689,Alta,160,TLS,1514,1,443,42852,0x0010,326282,486,151.101.134.248,192.168.174.137,128,True,15079.0,3.4332275390625e-05,1763319828,6472.864
